id,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
21120,62pSYErgGri97X9aIyBzHm,Sean Paul;Alexis Jordan,Tomahawk Technique,Got 2 Luv U (feat. Alexis Jordan),65,196640,false,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,4,dancehall
21166,2jZ2MrAk8iNZk1dsI0Vr5z,Timaya;BNXN fka Buju,Cold Outside,Cold Outside,65,181224,true,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,4,dancehall
21227,0jjH8vwVEENKNpDPWWOwuK,Burna Boy,"Love, Damini",Vanilla,65,155466,false,0.806,0.675,9,-7.225,0,0.0675,0.236,0.014,0.637,0.719,100.006,4,dancehall
21262,6YB6CK4Tsb0BgtxCEL9KlI,Sean Paul,The Trinity,Give It Up to Me,65,242253,false,0.855,0.674,7,-4.328,1,0.314,0.165,0.0,0.0548,0.578,95.991,4,dancehall
21266,5nEdwtSv0qqeE0l4o1lR4q,Sean Paul;Keyshia Cole,(When You Gonna) Give It up to Me (feat. Keyshia Cole),(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,65,243880,false,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,4,dancehall
21267,1XhaUSmhANVIRtDvs7p2UP,Burna Boy;Blxst;Kehlani,"Love, Damini",Solid (feat. Blxst & Kehlani),65,195134,false,0.554,0.509,1,-9.429,1,0.339,0.149,0.0000186,0.094,0.718,199.874,4,dancehall
21282,4bUe0OUcwdu85AMBkZzYFg,Burna Boy;Popcaan,"Love, Damini",Toni-Ann Singh (feat. Popcaan),65,175677,true,0.67,0.607,5,-6.44,0,0.444,0.396,0.0,0.238,0.863,199.666,4,dancehall
22009,4fiOTntQKr24p07FvQDHZE,Slayer,Reign In Blood (Expanded),Raining Blood,65,255186,false,0.227,0.995,10,-4.361,0,0.173,0.000405,0.393,0.127,0.0363,87.499,4,death-metal
22020,60fUDmIWuKhngaeBIVhqIV,Gojira,Magma,Stranded,65,269533,false,0.513,0.88,7,-4.69,0,0.0309,0.0000959,0.00614,0.0824,0.495,92.358,4,death-metal
23069,3V2lP7h00m02fOQSjNUVMV,Brando,Party's Over,Party's Over,65,147022,false,0.799,0.643,8,-5.784,1,0.0442,0.0288,1.91e-6,0.0889,0.387,119.987,4,deep-house
23114,2CNQXaZCnqxYXehrSUzHTa,Brando,All Night,All Night,65,173251,false,0.769,0.696,5,-5.363,0,0.0316,0.0852,1.17e-6,0.12,0.558,119.992,4,deep-house
23118,4hHvZD1pcvG8rxUkhau6Is,Lucas Estrada;TWOPILOTS,Bloom,Bloom,65,179428,false,0.646,0.742,5,-4.96,0,0.0254,0.0224,0.0000499,0.141,0.136,104.991,4,deep-house
23136,3pIpa33ZYgL6ZEkpBRA8BF,Deep Chills,Every Breath You Take,Every Breath You Take,65,198058,false,0.78,0.573,0,-8.545,1,0.038,0.249,0.245,0.18,0.671,119.973,4,deep-house
23224,6sYJuVcEu4gFHmeTLdHzRz,GAMPER & DADONI;Emily Roberts,Bittersweet Symphony (feat. Emily Roberts),Bittersweet Symphony (feat. Emily Roberts),65,194618,false,0.676,0.582,9,-7.58,1,0.128,0.221,0.00627,0.515,0.447,124.012,4,deep-house
23240,1ubVPccf8Vb9mL0XYpVpCV,The Avener;Phoebe Killdeer,The Wanderings Of The Avener,Fade Out Lines - The Avener Rework,65,276600,false,0.876,0.731,1,-5.833,0,0.0325,0.0163,0.0926,0.101,0.699,119.011,4,deep-house
23325,68Q6c22JNyLUlZYX4dE2tn,Claptone;Nathan Nicholson,Charmer,Heartbeat,65,329537,false,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4,deep-house
23884,653rxW1E7V52QWh6a7oIdS,Armand Van Helden,Nympho,My My My,65,182266,false,0.652,0.733,7,-8.207,1,0.246,0.00672,0.00867,0.0392,0.744,127.533,4,deep-house
25159,1BqnZOkYJbvYLOhN0qPJDm,Boney M.,Love For Sale,Ma Baker,65,276080,false,0.746,0.76,2,-6.009,0,0.105,0.0342,0.0000218,0.31,0.902,128.976,4,disco
25162,5jkFvD4UJrmdoezzT1FRoP,Boney M.,Nightflight to Venus,Rasputin,65,351573,false,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,4,disco
25219,2WthqeuPLwn0CHwCMrlt6L,Barbra Streisand;Bryan Adams,The Mirror Has Two Faces - Music From The Motion Picture,I Finally Found Someone (feat. Bryan Adams),65,221973,false,0.568,0.224,6,-15.069,1,0.0296,0.677,0.0,0.127,0.0709,138.964,4,disco
25251,0Psz3az3RIYfJpnsajBT8N,Polo & Pan,Caravelle,Nanã,65,190826,false,0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,3,disco
25314,13Mzsb8VzRSZ5w3pM48cn6,The Spinners,The Rubberband Man / Now That We're Together,The Rubberband Man,65,213000,false,0.801,0.446,10,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,4,disco
25325,5mwzpzRue1SBWwrbbhXfbf,Bee Gees,E.S.P.,You Win Again,65,241400,false,0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-6,0.222,0.909,168.581,4,disco
25374,6UXXeFqMBGiqjkzQzkMT3E,Bee Gees,Spirits Having Flown,Tragedy,65,303333,false,0.665,0.532,2,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,4,disco
25468,0VdwHBLCTSdrTJFIjWOsEC,Bob Sinclar;Vintage Culture;Dubdogz;Steve Edwards,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],65,172073,false,0.604,0.894,11,-3.796,1,0.199,0.0829,0.000564,0.201,0.669,122.884,4,disco
25491,3ErsOxqe2RmXkR65wkygDz,Tina Turner,Private Dancer (30th Anniversary Issue),What's Love Got to Do with It - 2015 Remaster,65,230240,false,0.855,0.48,1,-8.902,1,0.0588,0.254,0.0000216,0.151,0.798,97.793,4,disco
25492,1mskmld5ZKEhRaNvYVPoqZ,Laura Branigan,Branigan,Gloria,65,289853,false,0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343,4,disco
25504,26haJjtanhamtf25RXH0MO,Martin Solveig;ALMA,All Stars,All Stars,65,170322,false,0.775,0.723,10,-3.479,0,0.0486,0.17,0.000672,0.0579,0.604,124.05,4,disco
25520,2W2ieVidLIx9TDvxu0ZT6F,Tina Turner,Simply the Best,The Best - Edit,65,253592,false,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,4,disco
25550,1SShxVVBeZBCY7WddnksPz,Crystal Waters;The Basement Boys,Surprise,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,65,451826,false,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,4,disco
25604,68Q6c22JNyLUlZYX4dE2tn,Claptone;Nathan Nicholson,Charmer,Heartbeat,65,329537,false,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4,disco
25625,2Vnw8zKmjhr1jczUeaqiQg,Donna Summer,Bad Girls (Deluxe Edition),"Hot Stuff - 12"" Version",65,407053,false,0.796,0.892,0,-8.31,1,0.0333,0.00475,0.0187,0.0717,0.965,120.4,4,disco
25660,13v3siPyvy5TTEZYmGPPse,Rick James,Street Songs (Deluxe Edition),Give It To Me Baby,65,248133,false,0.706,0.727,11,-8.714,1,0.0456,0.114,0.000077,0.174,0.965,119.55,4,disco
25680,7fu3Tv5rcoGD1PZV7s57WW,Hues Corporation,Freedom for the Stallion (Expanded Edition),Rock the Boat,65,202573,false,0.596,0.58,3,-9.72,1,0.0446,0.256,0.0,0.1,0.884,107.182,4,disco
25705,5hXEcqQhEjfZdbIZLO8mf2,Wham!,Make It Big,Everything She Wants,65,302693,false,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,4,disco
25765,7LoGfKBAaOl0nxhodJ1240,Cameo,Word Up,Word Up,65,260000,false,0.878,0.84,6,-13.105,0,0.064,0.0421,0.0035,0.053,0.882,116.222,4,disco
25806,60mGckXEG1EzR4VmjYLfEW,Barbra Streisand;Barry Gibb,Guilty,Guilty (feat. Barry Gibb),65,264333,false,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,4,disco
26061,7kh64k3P9Fk4EsA6vOdwmj,Jenifer Lewis;The Pinnacle Gospel Choir,The Princess and the Frog (Original Motion Picture Soundtrack),Dig a Little Deeper,65,167933,false,0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-6,0.103,0.798,98.023,4,disney
26110,4zDfgax6Ihb0UWdour1ZEs,Chorus - Hercules;Lillias White;Cheryl Freeman;LaChanze;Roz Ryan;Vaneese Thomas;Tawatha Agee;Disney,Hercules (Original Motion Picture Soundtrack),Zero To Hero,65,140573,false,0.474,0.82,0,-7.699,1,0.243,0.493,0.0,0.0978,0.697,164.718,4,disney
26150,5d22scOOfbrK7GHy3ZTT3s,Jim Cummings;Terence Blanchard,The Princess and the Frog (Original Motion Picture Soundtrack),Ma Belle Evangeline,65,115693,false,0.378,0.352,3,-8.745,1,0.0354,0.812,5.17e-6,0.106,0.306,139.491,5,disney
26201,0D1OY0M5A0qD5HGBvFmFid,Roger Bart;Disney,Hercules (Original Motion Picture Soundtrack),Go the Distance,65,194160,false,0.275,0.126,9,-17.077,1,0.033,0.879,0.000799,0.0791,0.21,88.626,4,disney
27007,2qugfmw9Hi27DyIo2gite4,DJ Fresh,Gold Dust,Gold Dust - Radio Edit,65,192446,false,0.451,0.948,0,-0.74,1,0.147,0.255,0.0,0.392,0.295,176.985,4,drum-and-bass
28015,1g7j5AxiNKTGjryhFIlAsA,ILLENIUM;Sueco;Trippie Redd,Story Of My Life (feat. Trippie Redd),Story Of My Life (feat. Trippie Redd),65,191124,false,0.521,0.892,3,-4.029,1,0.0433,0.0539,0.0,0.117,0.369,96.991,4,dub
28019,5dAtKXyrQoQW054LZqJ5dP,ILLENIUM;Excision;I Prevail,Feel Something (With I Prevail),Feel Something (With I Prevail),65,221000,false,0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,4,dub
29016,1g7j5AxiNKTGjryhFIlAsA,ILLENIUM;Sueco;Trippie Redd,Story Of My Life (feat. Trippie Redd),Story Of My Life (feat. Trippie Redd),65,191124,false,0.521,0.892,3,-4.029,1,0.0433,0.0539,0.0,0.117,0.369,96.991,4,dubstep
29017,5dAtKXyrQoQW054LZqJ5dP,ILLENIUM;Excision;I Prevail,Feel Something (With I Prevail),Feel Something (With I Prevail),65,221000,false,0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,4,dubstep
30015,1eqNj2KekcQ8GKWoW4yFr6,Zaeden,Genesis 1:1,socha na tha,65,144250,false,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133,4,edm
30313,4tF4f9GwL52a4VruWF5Brp,Unknown Brain;Chris Linton,Superhero,Superhero,65,179224,false,0.667,0.937,8,-4.053,0,0.0709,0.0271,0.0000127,0.318,0.22,75.015,4,edm
30377,2wQ411UQL2MRsdAgPRUstT,Vicetone,Walk Thru Fire,Walk Thru Fire,65,194482,false,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-6,0.382,0.351,116.028,4,edm
30451,4BiiOzZCrXEzHRLYcYFiD5,The Chainsmokers;Winona Oak,Sick Boy,Hope,65,180120,false,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-6,0.0814,0.513,104.941,4,edm
30509,7dTd00X8Mc5iErfQQyBA6B,The Chainsmokers,So Far So Good,Riptide,65,171359,false,0.717,0.734,5,-5.712,1,0.0426,0.28,0.000101,0.147,0.894,91.014,4,edm
30521,4QVS8YCpK71R4FsxSMCjhP,Gryffin;Elley Duhé,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),65,218295,false,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4,edm
30640,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,false,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,edm
30658,2Gl0FzuLxflY6nPifJp5Dr,Kygo;Ellie Goulding,First Time,First Time,65,193511,false,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,4,edm
30667,4ZTTUAjJCd4NMZmIU7RB4c,Alesso;Liam Payne,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),65,220140,false,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,4,edm
30681,6DiogHhtwkVgUHUDUJVuXV,Gryffin;Jason Ross;Calle Lehmann,After You (feat. Calle Lehmann),After You (feat. Calle Lehmann),65,224569,false,0.511,0.804,4,-3.808,1,0.0433,0.0619,0.0,0.0873,0.484,145.055,4,edm
30706,2wmQfaHp4zbqQkbf5nu5SF,Cartoon;Coleman Trapp,Why We Lose,Why We Lose,65,197485,false,0.423,0.92,4,-3.174,0,0.0428,0.00123,0.00992,0.329,0.0951,174.976,4,edm
30707,4tERsdVCLtLtrGdFBf9DGC,Daya,New,New,65,230879,true,0.715,0.742,0,-4.331,1,0.0347,0.052,0.0000247,0.364,0.322,106.971,4,edm
30713,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,false,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,edm
30724,6Skh3CBum0pZw9TOr7FQnX,Gryffin;Audrey Mika,Safe With Me (with Audrey Mika),Safe With Me (with Audrey Mika),65,205164,false,0.497,0.757,11,-4.189,1,0.127,0.0449,0.0,0.119,0.507,169.902,4,edm
30739,36orMWv2PgvnzXsd5CJ0yL,Sam Feldt;RANI,Post Malone (feat. RANI) [Joe Stone Remix],Post Malone (feat. RANI),65,174444,false,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,edm
30768,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,true,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,edm
30805,6Q3K9gVUZRMZqZKrXovbM2,Kygo;Sasha Alex Sloan,I'll Wait,I'll Wait,65,215360,false,0.611,0.651,1,-6.973,1,0.0589,0.144,0.000017,0.105,0.351,122.983,4,edm
30858,7hzlzoOwCZ4D3Ow5YZK4kj,Daya,Insomnia,Insomnia,65,179745,false,0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,4,edm
30906,5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding;Diplo;Swae Lee,Close To Me (feat. Swae Lee),Close To Me (with Diplo) (feat. Swae Lee),65,182623,true,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,4,edm
30947,0Gbp9aWNohZ4Kwdi75ntzT,John De Sohn;Rasmus Hagen,Made For You,Love You Better,65,170893,false,0.733,0.785,11,-7.496,1,0.0416,0.0934,0.00135,0.101,0.796,102.987,4,edm
30955,0A5gdlrpAuQqZ2iFgnqBFW,Gaullin,Moonlight,Moonlight,65,173066,true,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,4,edm
30956,4FYbo4yQzu3hGkj2Ix4ucW,Zedd;Jasmine Thompson,Funny,Funny,65,221465,false,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,4,edm
31017,2ccERNgupCOr0XjIikHDKJ,Otnicka;Duke Luke,Peaky Blinder,Peaky Blinder,65,159130,false,0.624,0.734,5,-7.338,0,0.176,0.33,0.0549,0.326,0.563,184.051,4,electro
31172,0lG6QM1jjbbX5UUn3DPmrZ,Alan Walker;Sorana,Different World,Lost Control,65,222320,false,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,4,electro
31315,1zS7wXUlPhxdOgGZ7RorQ2,Alan Walker;Torine,Hello World,Hello World,65,171585,false,0.651,0.646,10,-6.548,0,0.0408,0.00738,0.0000319,0.193,0.124,104.139,4,electro
31392,1HvCFAUIWQsWV9zud3UhDl,Alan Walker;Noah Cyrus;Digital Farm Animals;Juliander,Different World,All Falls Down (feat. Juliander),65,198880,false,0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005,4,electro
31466,2wQ411UQL2MRsdAgPRUstT,Vicetone,Walk Thru Fire,Walk Thru Fire,65,194482,false,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-6,0.382,0.351,116.028,4,electro
31503,4BiiOzZCrXEzHRLYcYFiD5,The Chainsmokers;Winona Oak,Sick Boy,Hope,65,180120,false,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-6,0.0814,0.513,104.941,4,electro
31520,4vsAUbPb6q9FpC4AGBFdVh,Loote,lost,tomorrow tonight,65,202600,false,0.32,0.5,3,-7.979,1,0.0994,0.134,0.0,0.108,0.142,91.361,4,electro
31550,7cflqPPi3zWfLFRRBTWeh6,Jeremy Zucker;blackbear,idle,talk is overrated,65,189800,true,0.776,0.353,4,-8.317,0,0.0687,0.435,0.0,0.302,0.658,138.035,4,electro
31562,7dTd00X8Mc5iErfQQyBA6B,The Chainsmokers,So Far So Good,Riptide,65,171359,false,0.717,0.734,5,-5.712,1,0.0426,0.28,0.000101,0.147,0.894,91.014,4,electro
31577,0PgYPBGqF6Wm5KFHQ81nq5,Jeremy Zucker;Bea Miller,comethru,comethru (with Bea Miller),65,181626,false,0.757,0.192,0,-11.842,1,0.0515,0.572,0.0,0.606,0.595,94.024,4,electro
31610,6Xs7OKt6i0Ddq8B4M5Dgvr,Halsey,BADLANDS,New Americana,65,183808,false,0.339,0.707,0,-5.121,0,0.0428,0.0113,0.0,0.337,0.359,173.993,4,electro
31625,0110a0AM2nOV8yYa9u6kjQ,Fly By Midnight,Happy About Everything Else...,Love Me Like a Friend,65,202266,true,0.713,0.764,6,-5.57,0,0.0294,0.0718,0.0,0.0708,0.962,125.052,4,electro
31716,46LAHXpuIUZ5kR7AyQ1qmd,Jeremy Zucker,CRUSHER,Cry with you,65,217040,true,0.516,0.323,2,-9.688,1,0.0716,0.489,4.82e-6,0.189,0.386,159.861,3,electro
31772,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,true,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,electro
31781,4BIuY0oEopXizyP3WvkNrT,Valley,Last Birthday,Oh shit…are we in love?,65,155384,true,0.697,0.515,6,-6.335,1,0.0502,0.0576,1.81e-6,0.294,0.37,95.086,4,electro
31785,2hGQDYmjkwTS0J7Q2bM2sF,Alec Benjamin,These Two Windows,Mind Is A Prison,65,161697,false,0.656,0.645,5,-5.442,0,0.0397,0.504,0.0,0.18,0.669,75.473,4,electro
31808,4ZTTUAjJCd4NMZmIU7RB4c,Alesso;Liam Payne,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),65,220140,false,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,4,electro
31818,23tJmuwvUOa2kTsOlNMWCS,Lauv,~how i'm feeling~ (the extras),Love Like That,65,184556,false,0.679,0.481,3,-9.045,1,0.0593,0.208,0.0000102,0.284,0.486,80.011,4,electro
31828,3u5bTqHMM1P34ZkbwzdckV,Lauv,I met you when I was 18. (the playlist),The Story Never Ends,65,229029,false,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,4,electro
31853,2FqqVHvC4eKrsk97vpMRid,Bazzi;21 Savage,Soul Searching,Focus (feat. 21 Savage),65,155133,true,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.538,77.021,4,electro
31858,4tERsdVCLtLtrGdFBf9DGC,Daya,New,New,65,230879,true,0.715,0.742,0,-4.331,1,0.0347,0.052,0.0000247,0.364,0.322,106.971,4,electro
31861,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,false,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,electro
31888,1AHa2iLVTyjMisXwg0oMh1,Clara Mae,Not Sad Anymore,Not Sad Anymore,65,195563,false,0.675,0.523,1,-7.598,1,0.0444,0.761,3.17e-6,0.109,0.376,94.025,4,electro
31895,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,false,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,electro
31917,4FYbo4yQzu3hGkj2Ix4ucW,Zedd;Jasmine Thompson,Funny,Funny,65,221465,false,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,4,electro
31951,3T9K3rHpNZrcXAnlMBIakW,EZI,in between everything,Take My Breath Away,65,158446,false,0.718,0.616,8,-6.598,1,0.0901,0.0741,0.00287,0.367,0.354,102.981,4,electro
31957,7hzlzoOwCZ4D3Ow5YZK4kj,Daya,Insomnia,Insomnia,65,179745,false,0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,4,electro
31976,36orMWv2PgvnzXsd5CJ0yL,Sam Feldt;RANI,Post Malone (feat. RANI) [Joe Stone Remix],Post Malone (feat. RANI),65,174444,false,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,electro
32016,2ccERNgupCOr0XjIikHDKJ,Otnicka;Duke Luke,Peaky Blinder,Peaky Blinder,65,159130,false,0.624,0.734,5,-7.338,0,0.176,0.33,0.0549,0.326,0.563,184.051,4,electronic
32054,4cQrSREMqBSvJ8ZzBZjVb8,James Blake;Travis Scott;Metro Boomin,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),65,193600,false,0.754,0.37,6,-9.854,0,0.12,0.403,0.0000622,0.107,0.228,114.941,4,electronic
32112,0A5gdlrpAuQqZ2iFgnqBFW,Gaullin,Moonlight,Moonlight,65,173066,true,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,4,electronic
32164,0vZCG0H9KhtU7K8MEUVAoV,DVBBS;Borgeous,Tsunami,Tsunami,65,236706,false,0.699,0.839,4,-5.353,0,0.0481,0.0483,0.655,0.0897,0.264,128.026,4,electronic
32211,6JrAEmBFd61eYIGVOSPnT4,Parra for Cuva;Anna Naklab,Wicked Games (feat. Anna Naklab) [Radio Edit],Wicked Games (feat. Anna Naklab) - Radio Edit,65,195210,false,0.801,0.641,11,-8.584,1,0.0455,0.0667,0.0244,0.172,0.701,124.979,4,electronic
32411,2pSsHnjAgEPjHmet7ChlHQ,James Blake;SZA,Friends That Break Your Heart,Coming Back (feat. SZA),65,195905,true,0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,4,electronic
32471,2MddqD0MryxIAKS03raHsz,Nightmares On Wax,In A Space Outta Sound,You Wish,65,210466,false,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,4,electronic
32678,7kXmJwrZGIhDaLT9sNo3ut,The Chemical Brothers,Surrender,Hey Boy Hey Girl,65,290493,false,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,4,electronic
32731,1rGd2CoMxEg2dnaytLY5ZG,Dillon Francis,Goodies,Goodies,65,121904,false,0.844,0.865,5,-3.73,0,0.0431,0.0196,0.00979,0.0978,0.679,126.008,4,electronic
32854,1IsvXZXAV9EBC4hBKW6yDN,Everything But The Girl,Like The Deserts Miss The Rain,Missing - Todd Terry Remix / Radio Edit,65,235026,false,0.739,0.853,9,-6.539,0,0.0296,0.0217,0.00357,0.057,0.652,123.509,4,electronic
33051,2kHrlDvECzPyjcbmSQNusl,Lund,F*ck Love,F*ck Love,65,197368,true,0.639,0.446,6,-10.489,1,0.0378,0.295,0.0,0.181,0.363,76.004,4,emo
33071,3c1ItvzDDDpmDgLH9SIUp4,Fall Out Boy,Big Hero 6 (Original Motion Picture Soundtrack),Immortals,65,195026,false,0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,4,emo
33102,5QWGib8UBj4U9ybzmpuTUv,demxntia;keshi,it kills me,it kills me,65,155428,true,0.534,0.449,11,-10.688,0,0.0422,0.44,0.0,0.0934,0.24,105.075,4,emo
33119,2y55JzTDe2kFDChkBZUOUS,XXXTENTACION;Ski Mask The Slump God,LOOK AT ME: THE ALBUM,FUXK (feat. Ski Mask the Slump God),65,160506,true,0.767,0.71,11,-7.177,0,0.352,0.0887,3.41e-6,0.106,0.244,120.0,4,emo
33120,4axYWgXASdsCBHuwInAubT,XXXTENTACION,SKINS,I don’t let go,65,121630,true,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,4,emo
33125,7uqcLJFlSYjVPLUz1vPxkY,XXXTENTACION,SKINS,Guardian angel,65,108034,true,0.712,0.374,0,-10.215,0,0.511,0.795,0.0,0.187,0.779,133.952,4,emo
33127,0GRmh4ZlobfhvDE9L4CbOs,XXXTENTACION;Ski Mask The Slump God,"XXXTENTACION Presents: Members Only, Vol. 3",Off the Wall!,65,203493,true,0.834,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001,4,emo
33159,27oFpFktCq9JIXjJQRuv7a,6ix9ine,Day69: Graduation Day,GOTTI,65,166851,true,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,4,emo
33161,0IFMbLUK5ttPmXyK16qUQu,6ix9ine;Tory Lanez,DUMMY BOY,KIKA,65,136031,true,0.745,0.715,1,-3.368,0,0.246,0.128,0.0,0.182,0.342,94.511,4,emo
33168,0j2BydmlwcMqffV08hFDyI,iamjakehill,Rip X,Rip X,65,159466,true,0.67,0.366,1,-12.021,1,0.229,0.415,0.0,0.337,0.649,63.116,4,emo
33203,3f1ChZHm6v4KdUaEW5y5qd,Cold Hart;Lil Peep,Me and You,Me and You,65,224813,false,0.613,0.614,1,-7.235,1,0.0439,0.0143,0.0,0.094,0.198,93.984,4,emo
33335,6T7MAQCekVb3UnCykjX3BP,My Chemical Romance,The Black Parade,Disenchanted,65,295000,false,0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,4,emo
33460,7pIorU6vXlFoXmHUdsbpfX,Lil Peep;Lil Tracy,CASTLES II,witchblades,65,149360,true,0.634,0.54,8,-7.002,1,0.0777,0.0223,0.0,0.302,0.543,143.968,4,emo
33573,1tf1CVuAsK3X1s42riww5u,Lil Peep;Wicca Phase Springs Eternal,crybaby,absolute in doubt,65,227066,true,0.733,0.655,4,-7.574,0,0.0472,0.0246,0.0,0.156,0.265,138.023,4,emo
33618,4m9NfjevXsDVaLtM1kj0Sx,Paramore,Riot!,crushcrushcrush,65,189373,false,0.631,0.793,1,-4.086,0,0.0468,0.000218,0.0000565,0.0976,0.648,136.96,4,emo
33931,2cViIXIe8Pbd1sOJExMJlK,My Chemical Romance,Three Cheers for Sweet Revenge,Cemetery Drive,65,188066,false,0.548,0.888,1,-4.861,0,0.0362,0.000902,0.00172,0.0943,0.655,115.993,4,emo
34034,4sNiMTu47WkUgW87qeUlWF,Nusrat Fateh Ali Khan;Rahat Fateh Ali Khan,Baadshaho,Mere Rashke Qamar,65,220382,false,0.718,0.83,4,-5.488,0,0.0505,0.404,0.000025,0.124,0.771,105.012,4,folk
